SERIALNO,POBP,ANC1P,ANC2P,RAC1P,HISP,SEX,AGEP,PWGTP,POBP_SP,ANC1P_SP,ANC2P_SP,RAC1P_SP,HISP_SP,RELSHIPP_SP,gen,gender,partnership_type,age_group,spouse_iran,spouse_mena,spouse_white,spouse_hsp,spouse,PERWT,AGE,BPL,ANCESTR1,ANCESTR2,RACE,HISPAN,BPL_SP,ANCESTR1_SP,ANCESTR2_SP,RACE_SP,HISPAN_SP
2024HU0275010,17,483,416,1,1,2,28,15,17,32,142,1,1,21,2nd gen,Female,Married,20-29,No,No,Yes,No,Other White,15,28,17,483,416,1,1,17,32,142,1,1
2024HU0289266,212,22,416,1,1,2,62,13,55,22,88,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,13,62,212,22,416,1,1,55,22,88,1,1
2024HU0308670,48,416,434,1,1,1,37,23,362,51,84,9,1,23,2nd gen,Male,Married,30-39,No,No,No,No,Other,23,37,48,416,434,1,1,362,51,84,9,1
2024HU0357827,212,416,999,1,1,1,44,12,212,416,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,12,44,212,416,999,1,1,212,416,999,1,1
2024HU0400961,212,416,999,1,1,1,75,14,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,14,75,212,416,999,1,1,212,416,999,1,1
2024HU0509120,212,416,999,1,1,1,40,27,164,171,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,27,40,212,416,999,1,1,164,171,999,1,1
2024HU0595011,17,416,144,1,1,1,23,20,45,22,87,1,1,24,2nd gen,Male,Unmarried partner,20-29,No,No,Yes,No,Other White,20,23,17,416,144,1,1,45,22,87,1,1
2024HU0681483,212,416,999,1,1,1,70,19,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,19,70,212,416,999,1,1,212,416,999,1,1
2024HU0731603,212,171,999,1,1,1,62,47,128,171,999,1,1,22,1st gen,Male,Unmarried partner,60-69,No,No,Yes,No,Other White,47,62,212,171,999,1,1,128,171,999,1,1
2024HU0738041,212,416,999,1,1,1,68,13,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,13,68,212,416,999,1,1,212,416,999,1,1
2024HU0753024,212,483,999,1,1,1,47,10,212,483,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,10,47,212,483,999,1,1,212,483,999,1,1
2024HU0792957,212,416,999,9,1,1,62,17,212,416,999,9,1,21,1st gen,Male,Married,60-69,Yes,Yes,No,No,Iranian,17,62,212,416,999,9,1,212,416,999,9,1
2024HU0979160,212,416,999,1,1,2,50,9,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,9,50,212,416,999,1,1,212,416,999,1,1
2024HU0996064,212,416,999,1,1,2,54,14,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,14,54,212,416,999,1,1,212,416,999,1,1
2024HU1077415,212,416,999,9,1,1,52,23,212,416,999,9,1,21,1st gen,Male,Married,50-59,Yes,Yes,No,No,Iranian,23,52,212,416,999,9,1,212,416,999,9,1
2024HU1084917,212,416,999,1,1,1,41,13,212,416,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,13,41,212,416,999,1,1,212,416,999,1,1
2024HU1108944,212,416,999,1,1,1,86,22,233,720,999,6,1,21,1st gen,Male,Married,80-89,No,No,No,No,Other,22,86,212,416,999,1,1,233,720,999,6,1
2024HU1177642,212,416,999,1,1,1,41,14,212,999,999,1,1,21,1st gen,Male,Married,40-49,Yes,No,Yes,No,Iranian,14,41,212,416,999,1,1,212,999,999,1,1
2024HU1186053,212,416,999,1,1,1,51,19,29,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,19,51,212,416,999,1,1,29,416,999,1,1
2024HU1225379,17,416,999,1,1,2,58,6,17,176,999,1,1,21,2nd gen,Female,Married,50-59,No,No,Yes,No,Other White,6,58,17,416,999,1,1,17,176,999,1,1
2024HU1286266,212,999,999,1,1,2,49,93,213,999,999,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,93,49,212,999,999,1,1,213,999,999,1,1
2024HU1360561,212,416,999,1,1,1,66,28,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,28,66,212,416,999,1,1,212,416,999,1,1
2024HU1396943,212,680,999,6,1,1,62,15,231,680,999,6,1,21,1st gen,Male,Married,60-69,No,No,No,No,Other,15,62,212,680,999,6,1,231,680,999,6,1
2020HU0151517,55,416,195,1,1,2,27,5,368,370,999,6,1,21,2nd gen,Female,Married,20-29,No,No,No,No,Other,5,27,55,416,195,1,1,368,370,999,6,1
2020HU0266116,212,416,999,1,1,1,71,4,18,195,999,1,1,22,1st gen,Male,Unmarried partner,70-79,No,No,Yes,No,Other White,4,71,212,416,999,1,1,18,195,999,1,1
2020HU0427603,48,416,999,1,1,1,34,12,18,416,999,1,1,21,2nd gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,12,34,48,416,999,1,1,18,416,999,1,1
2020HU0481322,212,416,999,1,1,1,58,43,18,939,999,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,43,58,212,416,999,1,1,18,939,999,1,1
2020HU0515732,212,416,999,1,1,2,70,3,18,939,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,3,70,212,416,999,1,1,18,939,999,1,1
2020HU0533853,212,50,416,9,1,1,42,1,18,87,32,9,1,21,1st gen,Male,Married,40-49,No,No,No,No,Other,1,42,212,50,416,9,1,18,87,32,9,1
2020HU0612505,212,416,999,1,1,1,33,51,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,51,33,212,416,999,1,1,212,416,999,1,1
2020HU0648951,4,87,416,1,1,1,29,44,18,32,999,1,1,21,2nd gen,Male,Married,20-29,No,No,Yes,No,Other White,44,29,4,87,416,1,1,18,32,999,1,1
2020HU0688761,212,24,88,1,1,2,44,14,18,32,50,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,14,44,212,24,88,1,1,18,32,50,1,1
2020HU0742014,36,22,416,1,1,1,33,24,39,32,22,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,24,33,36,22,416,1,1,39,32,22,1,1
2020HU0858201,212,416,999,1,1,1,26,21,212,416,999,1,1,21,1st gen,Male,Married,20-29,Yes,Yes,Yes,No,Iranian,21,26,212,416,999,1,1,212,416,999,1,1
2020HU0949135,18,416,999,1,1,1,55,8,18,32,50,1,1,21,2nd gen,Male,Married,50-59,No,No,Yes,No,Other White,8,55,18,416,999,1,1,18,32,50,1,1
2020HU1083933,27,416,89,1,1,2,59,21,36,22,999,1,1,21,2nd gen,Female,Married,50-59,No,No,Yes,No,Other White,21,59,27,416,89,1,1,36,22,999,1,1
2021HU0159311,212,416,999,1,1,1,37,21,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,21,37,212,416,999,1,1,212,416,999,1,1
2021HU0227189,212,999,999,1,1,1,69,19,212,999,999,1,1,21,1st gen,Male,Married,60-69,Yes,No,Yes,No,Iranian,19,69,212,999,999,1,1,212,999,999,1,1
2021HU0616845,212,483,416,1,1,1,79,10,21,924,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,10,79,212,483,416,1,1,21,924,999,1,1
2021HU1148155,18,416,999,1,1,2,34,29,18,999,999,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,29,34,18,416,999,1,1,18,999,999,1,1
2021HU1399544,212,416,999,1,1,1,77,38,18,999,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,38,77,212,416,999,1,1,18,999,999,1,1
2022HU0907014,16,416,924,1,1,1,36,36,212,416,924,1,1,21,2nd gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,36,36,16,416,924,1,1,212,416,924,1,1
2022HU1297725,212,999,999,1,1,1,40,29,212,416,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,29,40,212,999,999,1,1,212,416,999,1,1
2022HU1380460,212,416,999,1,1,1,63,11,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,11,63,212,416,999,1,1,212,416,999,1,1
2023HU0085749,212,999,999,1,1,1,80,2,42,32,999,1,1,21,1st gen,Male,Married,80-89,No,No,Yes,No,Other White,2,80,212,999,999,1,1,42,32,999,1,1
2023HU0257163,24,416,999,1,1,1,31,16,18,924,999,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,16,31,24,416,999,1,1,18,924,999,1,1
2023HU0259560,18,416,82,1,1,2,66,11,17,32,999,1,1,21,2nd gen,Female,Married,60-69,No,No,Yes,No,Other White,11,66,18,416,82,1,1,17,32,999,1,1
2023HU0565304,17,416,32,1,1,1,43,18,17,999,999,1,1,21,2nd gen,Male,Married,40-49,No,No,Yes,No,Other White,18,43,17,416,32,1,1,17,999,999,1,1
2023HU0801004,212,416,999,1,1,1,52,92,18,939,999,1,1,22,1st gen,Male,Unmarried partner,50-59,No,No,Yes,No,Other White,92,52,212,416,999,1,1,18,939,999,1,1
2023HU0851930,212,416,999,1,1,1,66,21,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,21,66,212,416,999,1,1,212,416,999,1,1
2023HU0914513,18,82,416,9,1,2,66,7,18,22,999,1,1,21,2nd gen,Female,Married,60-69,No,No,Yes,No,Other White,7,66,18,82,416,9,1,18,22,999,1,1
2023HU0972508,212,416,999,1,1,1,48,29,212,996,999,1,1,21,1st gen,Male,Married,40-49,Yes,No,Yes,No,Iranian,29,48,212,416,999,1,1,212,996,999,1,1
2023HU1094124,212,490,999,1,1,1,62,27,18,939,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,27,62,212,490,999,1,1,18,939,999,1,1
2023HU1210489,5,706,416,9,1,2,28,11,48,261,999,1,3,21,2nd gen,Female,Married,20-29,No,No,No,Yes,Hispanic,11,28,5,706,416,9,1,48,261,999,1,3
2023HU1406738,18,416,939,9,1,1,45,12,18,999,999,1,1,22,2nd gen,Male,Unmarried partner,40-49,No,No,Yes,No,Other White,12,45,18,416,939,9,1,18,999,999,1,1
2023HU1411372,51,416,999,1,1,1,38,16,21,50,999,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,16,38,51,416,999,1,1,21,50,999,1,1
2024HU0152645,212,416,999,1,1,1,65,52,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,52,65,212,416,999,1,1,212,416,999,1,1
2024HU0162091,212,999,999,1,1,2,33,19,212,999,999,1,1,22,1st gen,Female,Unmarried partner,30-39,Yes,No,Yes,No,Iranian,19,33,212,999,999,1,1,212,999,999,1,1
2024HU0356331,18,195,416,1,1,2,34,11,18,50,195,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,11,34,18,195,416,1,1,18,50,195,1,1
2024HU0635213,18,416,999,1,1,1,42,84,217,750,999,6,1,21,2nd gen,Male,Married,40-49,No,No,No,No,Other,84,42,18,416,999,1,1,217,750,999,6,1
2024HU0783988,212,416,999,1,1,2,73,21,39,22,999,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,21,73,212,416,999,1,1,39,22,999,1,1
2024HU0998387,212,416,999,9,1,1,26,10,212,416,999,9,1,21,1st gen,Male,Married,20-29,Yes,Yes,No,No,Iranian,10,26,212,416,999,9,1,212,416,999,9,1
2024HU1092567,36,939,416,1,1,1,56,26,18,51,32,1,1,21,2nd gen,Male,Married,50-59,No,No,Yes,No,Other White,26,56,36,939,416,1,1,18,51,32,1,1
2020HU0172820,212,416,999,9,1,1,37,42,17,999,999,1,1,21,1st gen,Male,Married,30-39,No,No,Yes,No,Other White,42,37,212,416,999,9,1,17,999,999,1,1
2020HU1046837,212,416,999,1,1,2,62,20,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,20,62,212,416,999,1,1,212,416,999,1,1
2020HU1052438,212,416,999,1,1,1,29,20,212,416,999,1,1,21,1st gen,Male,Married,20-29,Yes,Yes,Yes,No,Iranian,20,29,212,416,999,1,1,212,416,999,1,1
2020HU1069769,243,434,416,1,1,1,28,51,159,997,924,1,1,21,2nd gen,Male,Married,20-29,No,No,Yes,No,Other White,51,28,243,434,416,1,1,159,997,924,1,1
2020HU1115939,20,615,416,9,1,2,31,5,20,32,91,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,5,31,20,615,416,9,1,20,32,91,1,1
2021HU0034789,212,416,999,1,1,1,51,15,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,15,51,212,416,999,1,1,212,416,999,1,1
2021HU0154609,212,416,999,1,1,1,61,18,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,18,61,212,416,999,1,1,212,416,999,1,1
2021HU0246310,212,416,999,1,1,1,56,15,212,999,999,1,1,21,1st gen,Male,Married,50-59,Yes,No,Yes,No,Iranian,15,56,212,416,999,1,1,212,999,999,1,1
2021HU0329962,212,416,999,1,1,2,32,15,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,15,32,212,416,999,1,1,212,416,999,1,1
2021HU1093554,20,416,999,1,1,2,47,40,23,50,999,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,40,47,20,416,999,1,1,23,50,999,1,1
2023HU0752798,212,22,740,9,1,1,56,15,20,32,999,1,1,22,1st gen,Male,Unmarried partner,50-59,No,No,Yes,No,Other White,15,56,212,22,740,9,1,20,32,999,1,1
2023HU1281114,29,416,999,1,1,1,39,35,46,195,995,9,1,21,2nd gen,Male,Married,30-39,No,No,No,No,Other,35,39,29,416,999,1,1,46,195,995,9,1
2023HU1340857,212,416,999,9,1,1,33,20,212,416,999,9,1,21,1st gen,Male,Married,30-39,Yes,Yes,No,No,Iranian,20,33,212,416,999,9,1,212,416,999,9,1
2024HU0433108,20,416,51,1,1,2,29,57,29,996,999,1,1,21,2nd gen,Female,Married,20-29,No,No,Yes,No,Other White,57,29,20,416,51,1,1,29,996,999,1,1
2024HU0909042,48,416,210,9,2,1,44,15,35,210,999,9,2,21,2nd gen,Male,Married,40-49,No,No,No,Yes,Hispanic,15,44,48,416,210,9,2,35,210,999,9,2
2024HU1010088,20,235,416,1,17,2,28,103,29,50,22,1,1,21,2nd gen,Female,Married,20-29,No,No,Yes,No,Other White,103,28,20,235,416,1,17,29,50,22,1,1
2021HU1223465,20,32,416,1,1,2,46,14,20,32,50,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,14,46,20,32,416,1,1,20,32,50,1,1
2021HU1321268,212,997,434,1,1,1,44,19,212,997,434,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,19,44,212,997,434,1,1,212,997,434,1,1
2021HU1377785,20,416,999,1,1,2,26,34,20,999,999,1,1,22,2nd gen,Female,Unmarried partner,20-29,No,No,Yes,No,Other White,34,26,20,416,999,1,1,20,999,999,1,1
2022HU0177092,110,22,416,1,1,1,52,51,20,51,999,1,1,21,2nd gen,Male,Married,50-59,No,No,Yes,No,Other White,51,52,110,22,416,1,1,20,51,999,1,1
2022HU0436589,212,416,999,1,1,1,77,5,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,5,77,212,416,999,1,1,212,416,999,1,1
2022HU0947367,20,416,32,1,1,1,33,27,20,32,50,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,27,33,20,416,32,1,1,20,32,50,1,1
2022HU0947777,212,416,999,1,1,1,71,16,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,16,71,212,416,999,1,1,212,416,999,1,1
2020HU0228700,212,416,999,1,1,1,59,2,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,2,59,212,416,999,1,1,212,416,999,1,1
2020HU0248608,212,416,999,1,1,1,61,8,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,8,61,212,416,999,1,1,212,416,999,1,1
2020HU0591790,212,416,999,1,1,2,36,60,48,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,60,36,212,416,999,1,1,48,416,999,1,1
2020HU0777838,212,416,999,1,1,1,59,13,39,111,999,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,13,59,212,416,999,1,1,39,111,999,1,1
2020HU0854992,48,416,999,1,1,2,30,4,39,50,999,1,1,22,2nd gen,Female,Unmarried partner,30-39,No,No,Yes,No,Other White,4,30,48,416,999,1,1,39,50,999,1,1
2021HU0039761,212,416,999,9,1,2,70,2,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,2,70,212,416,999,9,1,212,416,999,1,1
2021HU0544097,212,416,999,1,1,1,67,11,21,939,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,11,67,212,416,999,1,1,21,939,999,1,1
2021HU0560568,8,416,939,9,1,1,27,6,22,770,937,9,1,21,2nd gen,Male,Married,20-29,No,No,No,No,Other,6,27,8,416,939,9,1,22,770,937,9,1
2021HU1093983,212,416,999,9,1,1,75,21,139,11,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,21,75,212,416,999,9,1,139,11,999,1,1
2021HU1248179,212,416,999,1,1,1,79,13,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,13,79,212,416,999,1,1,212,416,999,1,1
2021HU1280396,212,416,999,1,1,1,77,54,39,939,999,1,1,21,1st gen,Male,Married,70-79,No,No,Yes,No,Other White,54,77,212,416,999,1,1,39,939,999,1,1
2022HU0452509,212,416,999,1,1,1,77,11,212,924,999,1,1,21,1st gen,Male,Married,70-79,Yes,No,Yes,No,Iranian,11,77,212,416,999,1,1,212,924,999,1,1
2022HU0610951,212,416,999,1,1,1,86,18,21,22,50,1,1,21,1st gen,Male,Married,80-89,No,No,Yes,No,Other White,18,86,212,416,999,1,1,21,22,50,1,1
2022HU0758157,37,290,416,1,2,1,35,43,215,740,999,6,1,21,2nd gen,Male,Married,30-39,No,No,No,No,Other,43,35,37,290,416,1,2,215,740,999,6,1
2022HU1040158,212,416,999,1,1,1,79,16,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,16,79,212,416,999,1,1,212,416,999,1,1
2022HU1171931,212,416,999,9,1,2,43,71,21,924,999,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,71,43,212,416,999,9,1,21,924,999,1,1
2023HU0048651,212,416,999,1,1,1,48,23,212,416,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,23,48,212,416,999,1,1,212,416,999,1,1
2023HU0245097,212,416,999,9,1,1,42,6,212,416,999,9,1,21,1st gen,Male,Married,40-49,Yes,Yes,No,No,Iranian,6,42,212,416,999,9,1,212,416,999,9,1
2023HU0365822,212,416,999,1,1,1,67,85,45,999,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,85,67,212,416,999,1,1,45,999,999,1,1
2023HU0602449,9,416,999,1,1,1,34,28,21,195,999,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,28,34,9,416,999,1,1,21,195,999,1,1
2023HU0917181,21,88,416,1,1,1,27,13,34,51,999,1,1,22,2nd gen,Male,Unmarried partner,20-29,No,No,Yes,No,Other White,13,27,21,88,416,1,1,34,51,999,1,1
2023HU1168218,212,416,999,1,1,1,65,37,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,37,65,212,416,999,1,1,212,416,999,1,1
2023HU1231220,212,416,442,1,1,1,38,24,21,999,999,1,1,21,1st gen,Male,Married,30-39,No,No,Yes,No,Other White,24,38,212,416,442,1,1,21,999,999,1,1
2023HU1262150,212,416,999,1,1,1,39,13,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,13,39,212,416,999,1,1,212,416,999,1,1
2023HU1320460,212,416,999,1,1,1,76,12,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,12,76,212,416,999,1,1,212,416,999,1,1
2023HU1431401,21,51,416,1,1,1,37,5,21,999,999,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,5,37,21,51,416,1,1,21,999,999,1,1
2024HU0084125,212,416,429,1,1,2,52,102,212,416,999,1,1,22,1st gen,Female,Unmarried partner,50-59,Yes,Yes,Yes,No,Iranian,102,52,212,416,429,1,1,212,416,999,1,1
2024HU0245025,212,416,999,1,1,2,60,12,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,60,212,416,999,1,1,212,416,999,1,1
2024HU0565194,212,416,999,1,1,2,33,18,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,18,33,212,416,999,1,1,212,416,999,1,1
2024HU0577898,212,416,939,1,1,1,80,10,212,416,939,1,1,21,1st gen,Male,Married,80-89,Yes,Yes,Yes,No,Iranian,10,80,212,416,939,1,1,212,416,939,1,1
2024HU0814781,212,416,999,1,1,1,37,17,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,17,37,212,416,999,1,1,212,416,999,1,1
2024HU0925510,212,416,999,1,1,1,65,12,360,231,999,9,13,21,1st gen,Male,Married,60-69,No,No,No,Yes,Hispanic,12,65,212,416,999,1,1,360,231,999,9,13
2024HU0981987,21,22,416,9,1,1,35,15,21,195,291,1,1,22,2nd gen,Male,Unmarried partner,30-39,No,No,Yes,No,Other White,15,35,21,22,416,9,1,21,195,291,1,1
2024HU1085773,21,416,999,9,1,1,41,5,21,996,999,1,1,22,2nd gen,Male,Unmarried partner,40-49,No,No,Yes,No,Other White,5,41,21,416,999,9,1,21,996,999,1,1
2020HU0034204,48,416,999,1,1,1,35,22,48,210,999,9,2,21,2nd gen,Male,Married,30-39,No,No,No,Yes,Hispanic,22,35,48,416,999,1,1,48,210,999,9,2
2021HU0010693,212,416,999,9,1,2,67,12,212,416,999,9,1,21,1st gen,Female,Married,60-69,Yes,Yes,No,No,Iranian,12,67,212,416,999,9,1,212,416,999,9,1
2021HU0069949,212,416,483,1,1,1,51,2,212,416,483,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,2,51,212,416,483,1,1,212,416,483,1,1
2021HU0125340,8,51,416,1,1,1,30,12,8,88,935,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,12,30,8,51,416,1,1,8,88,935,1,1
2021HU0798671,212,416,999,1,1,1,67,11,22,924,999,1,1,22,1st gen,Male,Unmarried partner,60-69,No,No,Yes,No,Other White,11,67,212,416,999,1,1,22,924,999,1,1
2021HU0880708,212,416,999,9,1,1,74,6,212,416,999,9,1,21,1st gen,Male,Married,70-79,Yes,Yes,No,No,Iranian,6,74,212,416,999,9,1,212,416,999,9,1
2021HU0988538,212,483,416,1,1,1,39,4,22,51,937,1,1,21,1st gen,Male,Married,30-39,No,No,Yes,No,Other White,4,39,212,483,416,1,1,22,51,937,1,1
2021HU1274204,51,416,999,1,1,1,27,14,37,20,999,1,1,22,2nd gen,Male,Unmarried partner,20-29,No,No,Yes,No,Other White,14,27,51,416,999,1,1,37,20,999,1,1
2022HU0124110,212,416,999,1,1,2,36,13,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,13,36,212,416,999,1,1,212,416,999,1,1
2022HU0439993,22,416,939,9,1,1,50,8,22,22,999,1,1,22,2nd gen,Male,Unmarried partner,50-59,No,No,Yes,No,Other White,8,50,22,416,939,9,1,22,22,999,1,1
2022HU0639590,212,416,999,1,1,1,77,20,22,924,999,1,1,22,1st gen,Male,Unmarried partner,70-79,No,No,Yes,No,Other White,20,77,212,416,999,1,1,22,924,999,1,1
2022HU1057363,212,416,999,1,1,1,68,12,22,939,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,12,68,212,416,999,1,1,22,939,999,1,1
2022HU1420008,22,416,26,1,1,1,53,11,22,26,999,1,1,21,2nd gen,Male,Married,50-59,No,No,Yes,No,Other White,11,53,22,416,26,1,1,22,26,999,1,1
2023HU0085523,212,416,999,9,1,2,40,14,327,200,999,9,4,21,1st gen,Female,Married,40-49,No,No,No,Yes,Hispanic,14,40,212,416,999,9,1,327,200,999,9,4
2023HU0088493,212,416,999,1,1,1,77,27,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,27,77,212,416,999,1,1,212,416,999,1,1
2023HU0126758,212,416,999,1,1,1,38,22,212,416,483,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,22,38,212,416,999,1,1,212,416,483,1,1
2023HU0346471,22,195,416,9,24,1,30,12,22,195,599,9,24,21,2nd gen,Male,Married,30-39,No,No,No,Yes,Hispanic,12,30,22,195,416,9,24,22,195,599,9,24
2023HU0500305,212,416,999,1,1,1,70,12,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,12,70,212,416,999,1,1,212,416,999,1,1
2023HU0593773,212,999,999,1,1,1,38,41,213,999,999,1,1,21,1st gen,Male,Married,30-39,No,No,Yes,No,Other White,41,38,212,999,999,1,1,213,999,999,1,1
2023HU0715402,212,416,999,1,1,1,36,23,212,416,999,1,1,21,1st gen,Male,Married,30-39,Yes,Yes,Yes,No,Iranian,23,36,212,416,999,1,1,212,416,999,1,1
2023HU0799306,22,416,939,9,1,1,42,9,44,920,999,9,1,21,2nd gen,Male,Married,40-49,No,No,No,No,Other,9,42,22,416,939,9,1,44,920,999,9,1
2023HU0874065,212,416,999,1,1,1,78,13,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,13,78,212,416,999,1,1,212,416,999,1,1
2023HU1107688,212,416,999,9,1,1,80,15,212,416,999,9,1,21,1st gen,Male,Married,80-89,Yes,Yes,No,No,Iranian,15,80,212,416,999,9,1,212,416,999,9,1
2023HU1324144,24,416,999,1,1,2,40,16,22,32,26,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,16,40,24,416,999,1,1,22,32,26,1,1
2023HU1353642,53,416,22,1,1,1,29,4,22,26,88,1,1,21,2nd gen,Male,Married,20-29,No,No,Yes,No,Other White,4,29,53,416,22,1,1,22,26,88,1,1
2024HU0343968,212,999,999,1,1,1,85,3,136,999,999,1,1,21,1st gen,Male,Married,80-89,No,No,Yes,No,Other White,3,85,212,999,999,1,1,136,999,999,1,1
2024HU0584868,212,939,999,1,1,1,59,15,42,939,999,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,15,59,212,939,999,1,1,42,939,999,1,1
2024HU0630487,21,416,999,1,1,2,45,20,22,51,50,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,20,45,21,416,999,1,1,22,51,50,1,1
2024HU0634099,212,416,999,1,1,1,83,12,212,416,999,1,1,21,1st gen,Male,Married,80-89,Yes,Yes,Yes,No,Iranian,12,83,212,416,999,1,1,212,416,999,1,1
2024HU0940081,22,416,999,1,1,1,67,20,315,224,999,8,9,21,2nd gen,Male,Married,60-69,No,No,No,Yes,Hispanic,20,67,22,416,999,1,1,315,224,999,8,9
