YEAR,SERIAL,HHWT,STATEFIP,HHINCOME,PERWT,SEX,AGE,BPL,ANCESTR1,ANCESTR2,CITIZEN,YRIMMIG,SCHL,EMPSTAT,CLASSWKR,OCC,WKHP,INCTOT,INCWAGE,POVERTY,REGION,PUMA,educ_factor,age,gender,bpl,gen,class_wkrd,emp_stat,CITIZEN2,born_in_iran,any_iranian_anc,generation,is_child_of_iranian
2020,2020HU0087520,5,42,716000,6,1,3,42,142,416,1,1937,1,0,0,N,0,-19999,-1,501,1,03117,Less than high school,3,Male,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0087520,5,42,716000,5,1,1,42,142,416,1,1937,0,0,0,N,0,-19999,-1,501,1,03117,No schooling or N/A,1,Male,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0118785,23,42,15000,24,2,70,212,416,999,4,1999,20,6,0,N,0,0,0,96,1,02100,Some college,70,Female,212,1st gen,N/A,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0118785,23,42,15000,33,1,71,212,416,999,4,2000,16,1,1,6410,15,15000,10000,96,1,02100,High school degree,71,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0178225,7,42,51500,5,2,73,212,416,999,4,1979,21,1,6,2600,25,11000,0,333,1,02902,Bachelors degree,73,Female,212,1st gen,Self-employed,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0190957,36,42,22000,37,2,29,212,416,999,5,2018,23,6,0,N,0,0,0,127,1,03227,Graduate degree,29,Female,212,1st gen,N/A,Not in labor force,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0190957,36,42,22000,61,1,33,212,416,999,5,2018,21,1,6,9142,45,22000,0,127,1,03227,Bachelors degree,33,Male,212,1st gen,Self-employed,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0196138,1,42,109500,2,1,77,212,416,999,4,1969,21,6,0,N,0,87000,0,501,1,01400,Bachelors degree,77,Male,212,1st gen,N/A,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0216393,6,42,30000,5,2,67,212,416,999,5,2011,21,6,0,N,0,30000,0,243,1,03116,Bachelors degree,67,Female,212,1st gen,N/A,Not in labor force,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0227677,25,42,72900,21,1,29,42,416,32,1,1937,14,1,1,5000,40,42900,42900,425,1,03601,Some high school,29,Male,42,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0237470,9,42,48000,9,2,49,51,416,32,1,1937,21,1,2,2300,20,29000,10000,184,1,03413,Bachelors degree,49,Female,51,2nd gen,Non-profit employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0237470,9,42,48000,6,2,16,34,32,416,1,1937,12,6,0,N,0,0,0,184,1,03413,Some high school,16,Female,34,2nd gen,N/A,Not in labor force,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0237470,9,42,48000,7,2,12,42,32,416,1,1937,9,0,0,N,0,-19999,-1,184,1,03413,Less than high school,12,Female,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0247451,19,42,99400,19,1,50,212,416,999,4,1970,24,1,2,1650,8,57400,47400,481,1,03115,Graduate degree,50,Male,212,1st gen,Non-profit employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0247451,19,42,99400,25,2,42,212,416,999,4,1998,24,1,2,3010,40,42000,42000,481,1,03115,Graduate degree,42,Female,212,1st gen,Non-profit employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0247451,19,42,99400,18,2,4,42,416,999,1,1937,1,0,0,N,0,-19999,-1,481,1,03115,Less than high school,4,Female,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0281132,28,42,114400,24,2,32,212,416,999,4,1999,21,3,1,5350,40,21200,23000,158,1,02803,Bachelors degree,32,Female,212,1st gen,Private sector employee,Unemployed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0327081,24,42,75000,23,1,42,212,416,999,4,2005,21,1,6,0220,60,75000,0,363,1,01806,Bachelors degree,42,Male,212,1st gen,Self-employed,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0327081,24,42,75000,13,1,9,42,32,142,1,1937,5,0,0,N,0,-19999,-1,363,1,01806,Less than high school,9,Male,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0328669,13,42,220000,13,1,58,212,416,999,4,1978,21,1,1,0010,50,220000,220000,501,1,03015,Bachelors degree,58,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0429071,6,42,210420,9,2,51,212,50,22,3,1969,22,1,1,2100,40,75000,75000,501,1,02302,Graduate degree,51,Female,212,1st gen,Private sector employee,Employed,US-born,TRUE,FALSE,First generation,FALSE
2020,2020HU0429071,6,42,210420,5,2,16,42,50,22,1,1937,12,6,1,4720,20,420,420,501,1,02302,Some high school,16,Female,42,2nd gen,Private sector employee,Not in labor force,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0429071,6,42,210420,7,1,13,42,50,22,1,1937,10,0,0,N,0,-19999,-1,501,1,02302,Less than high school,13,Male,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0461387,19,42,0,18,2,29,212,416,999,5,2018,21,6,0,N,0,0,0,0,1,01200,Bachelors degree,29,Female,212,1st gen,N/A,Not in labor force,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0461387,19,42,0,28,2,34,212,416,999,5,2018,22,6,0,N,0,0,0,0,1,01200,Graduate degree,34,Female,212,1st gen,N/A,Not in labor force,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0491910,9,42,43000,10,2,25,11,939,416,1,1937,21,6,1,1305,40,43000,43000,323,1,03229,Bachelors degree,25,Female,11,2nd gen,Private sector employee,Not in labor force,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0502887,22,42,150000,23,1,35,212,416,999,5,2013,24,1,1,1240,37,150000,150000,501,1,03412,Graduate degree,35,Male,212,1st gen,Private sector employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0515364,7,42,99090,12,2,69,212,32,22,3,1966,20,1,1,5510,15,23790,790,491,1,00111,Some college,69,Female,212,1st gen,Private sector employee,Employed,US-born,TRUE,FALSE,First generation,FALSE
2020,2020HU0515364,7,42,99090,11,1,20,53,935,999,1,1937,16,3,1,4251,40,19000,11400,491,1,00111,High school degree,20,Male,53,2nd gen,Private sector employee,Unemployed,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0520319,6,42,954400,6,1,78,212,416,999,4,1990,24,1,7,3050,40,691300,275000,501,1,03117,Graduate degree,78,Male,212,1st gen,Self-employed,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0523632,14,42,255900,14,1,64,212,416,999,4,1974,22,1,1,0440,35,225500,225000,501,1,03116,Graduate degree,64,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0523632,14,42,255900,16,2,54,212,416,999,4,1967,22,1,6,2850,25,30000,0,501,1,03116,Graduate degree,54,Female,212,1st gen,Self-employed,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0523632,14,42,255900,11,2,16,42,416,999,1,1937,13,6,6,4600,3,400,0,501,1,03116,Some high school,16,Female,42,2nd gen,Self-employed,Not in labor force,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0546251,68,42,80000,68,1,36,212,416,999,4,1999,22,1,1,2360,80,80000,80000,464,1,01701,Graduate degree,36,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0546251,68,42,80000,68,2,34,212,416,999,5,2017,22,6,8,1305,0,0,0,464,1,01701,Graduate degree,34,Female,212,1st gen,Unpaid family member,Not in labor force,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0581514,11,42,137000,11,2,42,10,32,416,1,1937,22,1,2,3255,20,50000,50000,501,1,03216,Graduate degree,42,Female,10,2nd gen,Non-profit employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0581514,11,42,137000,4,1,6,42,999,999,1,1937,1,0,0,N,0,-19999,-1,501,1,03216,Less than high school,6,Male,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0581514,11,42,137000,4,2,0,42,999,999,1,1937,0,0,0,N,0,-19999,-1,501,1,03216,No schooling or N/A,0,Female,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0604567,16,42,60000,18,2,31,42,416,999,1,1937,21,1,1,4710,80,10000,10000,347,1,03114,Bachelors degree,31,Female,42,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0662659,26,42,135000,27,2,41,36,416,999,1,1937,22,1,6,2635,30,15000,0,501,1,03011,Graduate degree,41,Female,36,2nd gen,Self-employed,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0662659,26,42,135000,29,2,0,34,416,51,1,1937,0,0,0,N,0,-19999,-1,501,1,03011,No schooling or N/A,0,Female,34,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0689646,6,42,238000,7,1,39,212,416,999,5,2012,24,1,2,2205,40,100000,90000,501,1,00112,Graduate degree,39,Male,212,1st gen,Non-profit employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0689646,6,42,238000,7,2,38,212,416,999,5,2012,24,1,1,1240,40,138000,135000,501,1,00112,Graduate degree,38,Female,212,1st gen,Private sector employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0689646,6,42,238000,5,1,6,6,416,999,1,1937,3,0,0,N,0,-19999,-1,501,1,00112,Less than high school,6,Male,6,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0689646,6,42,238000,8,2,4,6,416,999,1,1937,1,0,0,N,0,-19999,-1,501,1,00112,Less than high school,4,Female,6,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0722011,5,42,156000,4,2,65,212,416,999,4,1959,23,6,0,N,0,156000,0,501,1,03311,Graduate degree,65,Female,212,1st gen,N/A,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0733645,9,42,93000,10,2,30,36,416,50,1,1937,22,6,6,2850,40,5000,0,448,1,03113,Graduate degree,30,Female,36,2nd gen,Self-employed,Not in labor force,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0733645,9,42,93000,8,1,4,42,416,50,1,1937,1,0,0,N,0,-19999,-1,448,1,03113,Less than high school,4,Male,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0734918,11,42,90500,10,2,31,212,416,999,5,2016,22,2,1,2205,40,90500,60000,501,1,03230,Graduate degree,31,Female,212,1st gen,Private sector employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0744539,12,42,62000,12,2,22,34,416,999,1,1937,21,6,2,5320,8,62000,4000,465,1,03230,Bachelors degree,22,Female,34,2nd gen,Non-profit employee,Not in labor force,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0949144,15,42,130000,14,1,36,212,416,999,5,2018,22,1,1,1021,40,104000,104000,501,1,01804,Graduate degree,36,Male,212,1st gen,Private sector employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0949144,15,42,130000,10,2,32,212,999,999,5,2015,21,1,3,2310,40,26000,18000,501,1,01804,Bachelors degree,32,Female,212,1st gen,Public sector employee,Employed,Not a citizen,TRUE,FALSE,First generation,FALSE
2020,2020HU0955134,4,42,16400,4,1,65,212,416,999,4,1971,23,6,1,8740,0,1700,0,105,1,03502,Graduate degree,65,Male,212,1st gen,Private sector employee,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0960260,9,42,115000,9,1,28,42,416,999,1,1937,21,1,6,4920,50,115000,0,501,1,03225,Bachelors degree,28,Male,42,2nd gen,Self-employed,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0960992,7,42,47200,7,1,30,55,416,89,1,1937,22,1,4,2545,50,27000,27000,275,1,01805,Graduate degree,30,Male,55,2nd gen,Public sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2020,2020HU0963113,19,42,77000,18,2,42,212,416,999,4,1979,17,1,2,5740,10,2000,2000,251,1,00803,High school degree,42,Female,212,1st gen,Non-profit employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU0963113,19,42,77000,9,1,40,212,999,999,4,1980,17,1,1,9130,65,75000,75000,251,1,00803,High school degree,40,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,FALSE,First generation,FALSE
2020,2020HU0963113,19,42,77000,20,2,17,42,999,999,1,1937,13,6,0,N,0,0,0,251,1,00803,Some high school,17,Female,42,2nd gen,N/A,Not in labor force,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0963113,19,42,77000,7,1,6,42,999,999,1,1937,3,0,0,N,0,-19999,-1,251,1,00803,Less than high school,6,Male,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU0963113,19,42,77000,7,1,5,42,999,999,1,1937,2,0,0,N,0,-19999,-1,251,1,00803,Less than high school,5,Male,42,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2020,2020HU1030997,9,42,45800,10,2,30,212,416,999,5,2017,22,1,2,2205,20,37000,37000,265,1,01701,Graduate degree,30,Female,212,1st gen,Non-profit employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU1124837,6,42,245610,6,1,34,212,416,999,5,2014,23,1,2,3090,40,185450,185000,501,1,03216,Graduate degree,34,Male,212,1st gen,Non-profit employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU1124837,6,42,245610,14,2,36,212,416,999,5,2014,23,1,2,3090,60,60160,60000,501,1,03216,Graduate degree,36,Female,212,1st gen,Non-profit employee,Employed,Not a citizen,TRUE,TRUE,First generation,FALSE
2020,2020HU1124837,6,42,245610,3,2,1,42,416,999,1,1937,0,0,0,N,0,-19999,-1,501,1,03216,No schooling or N/A,1,Female,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0104145,26,42,88300,31,1,30,139,32,416,5,2009,21,1,3,1240,40,68300,68000,496,1,03229,Bachelors degree,30,Male,139,2nd gen,Public sector employee,Employed,Not a citizen,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0128053,66,42,0,66,2,66,212,416,999,4,2008,21,6,0,N,0,0,0,0,1,03116,Bachelors degree,66,Female,212,1st gen,N/A,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0128053,66,42,0,57,1,82,212,416,999,4,2008,22,6,0,N,0,0,0,0,1,03116,Graduate degree,82,Male,212,1st gen,N/A,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0137440,14,42,154800,15,1,76,212,416,999,4,1974,23,6,6,3090,0,145200,0,501,1,01200,Graduate degree,76,Male,212,1st gen,Self-employed,Not in labor force,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0197290,46,42,390000,78,1,48,11,416,336,1,1937,23,1,2,3090,50,275000,275000,501,1,03227,Graduate degree,48,Male,11,2nd gen,Non-profit employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0197290,46,42,390000,75,1,13,42,416,336,1,1937,10,0,0,N,0,-19999,-1,501,1,03227,Less than high school,13,Male,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0197290,46,42,390000,74,1,9,42,416,336,1,1937,6,0,0,N,0,-19999,-1,501,1,03227,Less than high school,9,Male,42,2nd gen,N/A,N/A,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0203999,10,42,233000,10,1,33,49,416,999,1,1937,24,1,2,2205,40,233000,225000,501,1,01701,Graduate degree,33,Male,49,2nd gen,Non-profit employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0288204,28,42,76800,25,2,38,48,416,22,1,1937,21,1,1,2360,18,29800,29800,221,1,02012,Bachelors degree,38,Female,48,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0298943,16,42,511850,16,1,48,212,416,999,4,1982,24,1,1,0010,50,459250,459000,501,1,01701,Graduate degree,48,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0344903,62,42,111200,63,1,31,42,416,999,1,1937,22,1,1,1360,60,80000,80000,501,1,03228,Graduate degree,31,Male,42,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0371161,6,42,201000,6,2,51,42,51,416,1,1937,22,1,4,0230,40,101000,101000,501,1,01400,Graduate degree,51,Female,42,2nd gen,Public sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0371161,6,42,201000,4,2,22,42,32,51,1,1937,19,6,0,N,0,0,0,501,1,01400,Some college,22,Female,42,2nd gen,N/A,Not in labor force,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0403533,6,42,20000,12,2,49,231,680,416,4,1984,21,3,1,4230,0,0,0,0,1,01803,Bachelors degree,49,Female,231,2nd gen,Private sector employee,Unemployed,Naturalized citizen,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0403533,6,42,20000,3,1,11,8,902,252,1,1937,8,0,0,N,0,-19999,-1,65,1,01803,Less than high school,11,Male,8,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0403533,6,42,20000,4,1,14,6,680,50,1,1937,11,0,0,N,0,-19999,-1,65,1,01803,Less than high school,14,Male,6,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0403533,6,42,20000,3,2,13,6,680,615,1,1937,10,0,0,N,0,-19999,-1,65,1,01803,Less than high school,13,Female,6,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0403533,6,42,20000,3,2,10,6,680,615,1,1937,6,0,0,N,0,-19999,-1,65,1,01803,Less than high school,10,Female,6,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0423764,7,42,97000,7,1,50,212,416,999,4,1984,23,1,1,1010,45,95500,95000,355,1,00500,Graduate degree,50,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0423764,7,42,97000,7,2,47,212,999,999,5,2014,19,1,2,5740,3,1500,1500,355,1,00500,Some college,47,Female,212,1st gen,Non-profit employee,Employed,Not a citizen,TRUE,FALSE,First generation,FALSE
2021,2021HU0423764,7,42,97000,10,1,15,36,999,999,1,1937,12,0,0,N,0,0,0,355,1,00500,Some high school,15,Male,36,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0423764,7,42,97000,8,1,12,36,999,999,1,1937,9,0,0,N,0,-19999,-1,355,1,00500,Less than high school,12,Male,36,2nd gen,N/A,N/A,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0460294,9,42,183000,7,2,31,212,431,999,5,2016,23,1,1,3000,45,108000,108000,501,1,03227,Graduate degree,31,Female,212,1st gen,Private sector employee,Employed,Not a citizen,TRUE,FALSE,First generation,FALSE
2021,2021HU0467658,26,42,106000,10,1,28,17,416,999,1,1937,23,1,1,2100,50,65000,65000,463,1,02401,Graduate degree,28,Male,17,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0469868,24,42,0,24,2,28,301,416,999,5,2020,22,6,0,N,0,0,0,0,1,03227,Graduate degree,28,Female,301,2nd gen,N/A,Not in labor force,Not a citizen,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0615545,21,42,60000,20,2,30,212,431,999,5,2019,21,6,2,0650,0,0,0,339,1,01801,Bachelors degree,30,Female,212,1st gen,Non-profit employee,Not in labor force,Not a citizen,TRUE,FALSE,First generation,FALSE
2021,2021HU0801565,32,42,397920,37,1,41,212,416,999,4,2011,17,1,1,9645,30,22000,22000,501,1,01701,High school degree,41,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0806302,16,42,215600,15,2,62,212,999,999,4,1974,1,1,1,5860,40,95000,95000,501,1,03013,Less than high school,62,Female,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,FALSE,First generation,FALSE
2021,2021HU0806302,16,42,215600,18,1,32,42,999,999,1,1937,21,6,1,9645,35,5600,5000,501,1,03013,Bachelors degree,32,Male,42,2nd gen,Private sector employee,Not in labor force,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0806302,16,42,215600,11,2,26,42,999,999,1,1937,16,2,1,4510,25,30000,30000,501,1,03013,High school degree,26,Female,42,2nd gen,Private sector employee,Employed,US-born,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU0829659,24,42,253000,20,1,69,212,416,999,4,1979,24,1,1,1520,40,145000,145000,501,1,01200,Graduate degree,69,Male,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0829659,24,42,253000,39,1,28,17,416,939,1,1937,22,1,2,1010,40,56000,56000,501,1,01200,Graduate degree,28,Male,17,2nd gen,Non-profit employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0837866,83,42,220000,84,2,34,42,51,416,1,1937,22,1,1,0630,50,170000,130000,501,1,03231,Graduate degree,34,Female,42,2nd gen,Private sector employee,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU0839829,17,42,319700,19,1,87,212,416,998,4,1958,24,1,6,3090,35,220100,0,501,1,03113,Graduate degree,87,Male,212,1st gen,Self-employed,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0878249,30,42,556300,35,1,54,212,416,999,4,1985,23,1,2,3090,80,549000,459000,501,1,03117,Graduate degree,54,Male,212,1st gen,Non-profit employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU0894286,5,42,30000,6,2,22,36,924,416,1,1937,19,1,6,0205,40,30000,20000,222,1,03225,Some college,22,Female,36,2nd gen,Self-employed,Employed,US-born,FALSE,TRUE,Second+ generation,FALSE
2021,2021HU1059736,15,42,56700,15,2,38,212,416,442,4,2014,20,1,1,4700,40,54800,35000,215,1,01807,Some college,38,Female,212,1st gen,Private sector employee,Employed,Naturalized citizen,TRUE,TRUE,First generation,FALSE
2021,2021HU1059736,15,42,56700,15,1,13,213,417,442,5,2014,10,0,0,N,0,-19999,-1,215,1,01807,Less than high school,13,Male,213,2nd gen,N/A,N/A,Not a citizen,FALSE,FALSE,Second+ generation,TRUE
2021,2021HU1059736,15,42,56700,16,1,11,213,417,442,5,2014,9,0,0,N,0,-19999,-1,215,1,01807,Less than high school,11,Male,213,2nd gen,N/A,N/A,Not a citizen,FALSE,FALSE,Second+ generation,TRUE
